,clean_tweet,label,agreement,emotion
354,"('live', 'world', 'people', 'dont', 'vaccinate', 'kids', 'amp', 'seriously', 'debate', 'thats', 'ok', 'take')",1.0,1.0,positive
228,"('something', 'super', 'bowl', 'katy', 'perry', 'vaccinations', 'katy', 'perry', 'giving', 'children', 'vaccines', 'halftime', 'idk', 'stay', 'relevant')",0.0,1.0,neutral
5357,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'well', 'im', 'living', 'forever')",0.0,0.6666666666666666,neutral
3314,"('touché', 'vaccine', 'measles', 'mean', 'bases', 'look', 'covered')",1.0,1.0,positive
1572,"('new', 'salmonellabased', 'clean', 'vaccines', 'aid', 'fight', 'infectious', 'disease')",0.0,0.6666666666666666,neutral
8433,"('lol', 'amp', 'dont', 'scared', 'ill', 'give', 'immortality', 'vaccine', 'will', 'never', 'die')",0.0,1.0,neutral
8510,"('measles', 'outbreak', 'vaccinate', 'vaccinate', 'potential', 'affect', 'thousands', 'recent', 'outbreak')",0.0,1.0,neutral
4344,"('thank', 'vets', 'fearlessly', 'serve', 'us', 'giving', 'pets', 'required', 'vaccinations')",1.0,1.0,positive
3949,"('measles', 'cases', 'us', 'cases', 'far', 'deaths', 'u', 'encouraging', 'false', 'hysteria')",-1.0,0.6666666666666666,negative
3743,"('okay', 'stop', 'vaccinating', 'till', 'wefind', 'vaccination', 'doesnt', 'put', 'childrens', 'health', 'jeopardy')",-1.0,1.0,negative
6870,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0,neutral
2183,"('day', 'around', 'bay', 'another', 'measles', 'exposure', 'bart', 'buster', 'posey', 'face', 'major', 'league', 'baseball')",0.0,1.0,neutral
40,"('mt', 'new', 'bill', 'end', 'exemptions', 'personal', 'religious', 'via')",0.0,1.0,neutral
1325,"('yay', 'requiring', 'children', 'vaccinated', 'attending', 'public', 'school', 'wishing', 'follow', 'suit')",1.0,1.0,positive
1662,"('co', 'ranks', 'unvaccinated', 'kids', 'putting', 'everyone', 'risk', 'science', 'proven', 'faked', 'almost', 'year', 'ago')",1.0,1.0,positive
2345,"('voting', 'choosing', 'mumps', 'measles', 'lesser', 'two', 'evils', 'krs')",0.0,1.0,neutral
9249,"('immunisations', 'saving', 'children')",1.0,1.0,positive
6511,"('homies', 'kellyjusits', 'mmr')",0.0,1.0,neutral
8313,"('africans', 'die', 'ebola', 'world', 'says', 'cure', 'americans', 'fall', 'ill', 'disease', 'vaccine', 'pops')",0.0,0.6666666666666666,neutral
2868,"('vaccinate', 'kids')",1.0,1.0,positive
3280,"('dont', 'vaccines', 'make', 'autistic')",0.0,0.6666666666666666,neutral
9937,"('sad', 'rt', 'dead', 'vans', 'carrying', 'polio', 'vaccination', 'team', 'hit', 'roadside', 'bomb', 'pakistans', 'northern', 'khyber', 'agency', 'authorities', 'said')",0.0,0.6666666666666666,neutral
9394,"('people', 'stubborn', 'dont', 'children', 'vaccinated', 'zombies')",1.0,1.0,positive
8852,"('yearly', 'immunity', 'good', 'enough')",0.0,1.0,neutral
3431,"('news', 'ive', 'gone', 'mmr')",0.0,1.0,neutral
5767,"('vaxxed', 'vaccination', 'critics', 'take', 'case', 'film', 'coverup', 'catastrophe', 'documentary')",-1.0,0.6666666666666666,negative
6713,"('michigans', 'measles', 'case', 'oakland', 'county', 'adult', 'fully', 'recovered', 'unclear', 'theres', 'disneyland', 'link', 'detroit', 'mi')",0.0,1.0,neutral
135,"('really', 'mmr', 'shots')",-1.0,1.0,negative
2861,"('california', 'measles', 'outbreak', 'need', 'know', 'grandma', 'suddenly', 'measles', 'back', 'west')",0.0,1.0,neutral
4953,"('wrapped', 'nursing', 'school', 'clinicals', 'one', 'last', 'set', 'immunizations', 'getting', 'real')",1.0,0.6666666666666666,positive
3938,"('white', 'house', 'science', 'indicates', 'parents', 'vaccinate', 'kids')",0.0,0.6666666666666666,neutral
8047,"('tired', 'still', 'band', 'rehearsal', 'hours')",0.0,1.0,neutral
7118,"('bf', 'high', 'school', 'wont', 'mmr', 'vax', 'kids', 'love', 'rank', 'bought', 'lovely', 'shirt', 'bday')",1.0,0.6666666666666666,positive
5583,"('differences', 'personally', 'testify', 'world', 'pre', 'post', 'childhood', 'vaccines', 'dont', 'want', 'go', 'back')",1.0,1.0,positive
894,"('lane', 'county', 'health', 'department', 'working', 'vaccination', 'clinics', 'w', 'u', 'o', 'fifth', 'case', 'meningitis', 'bacteria', 'campus')",1.0,1.0,positive
8422,"('omg', 'hate', 'part', 'took', 'vixen', 'back', 'vaccines', 'hear', 'cry', 'well', 'may', 'cry', 'scared')",1.0,0.6666666666666666,positive
8044,"('via', 'disneyland', 'measles', 'outbreak', 'hits', 'cases', 'counting')",0.0,1.0,neutral
3423,"('wait', 'theres', 'measles', 'outbreak', 'country', 'now', 'im', 'sure', 'fucks', 'vaccinating', 'kids', 'got', 'nothing')",1.0,0.6666666666666666,positive
5472,"('children', 'dying', 'question', 'many', 'deaths', 'acceptable')",-1.0,0.6666666666666666,negative
9476,"('dont', 'children', 'id', 'really', 'ticked', 'parents', 'dont', 'kids', 'vaccinated')",1.0,1.0,positive
8360,"('dont', 'watch', 'news', 'dont', 'want', 'know', 'measles', 'outbreak', 'ohio')",0.0,0.6666666666666666,neutral
8649,"('realize', 'vaccines', 'worked', 'eradicate', 'disease', 'yearsif', 'explain', 'smallpox')",1.0,1.0,positive
3770,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'forever', 'young')",0.0,1.0,neutral
5791,"('pakistan', 'partly', 'suspends', 'polio', 'vaccination', 'program', 'terrorists', 'kill', 'health', 'workers')",0.0,1.0,neutral
4608,"('turned', 'def', 'madhatterdc')",0.0,1.0,neutral
9754,"('niggaz', 'sick', 'got', 'tha', 'measles', 'thiz', 'niggaz', 'trapping', 'regals')",0.0,0.6666666666666666,neutral
5938,"('nytimes', 'fear', 'vaccines', 'goes', 'viral')",-1.0,0.6666666666666666,negative
1211,"('illinois', 'measles', 'cases', 'climb', 'new', 'adult', 'sick', 'health', 'officials', 'suburban', 'chicago', 'say', 'customers')",0.0,1.0,neutral
8322,"('mercury', 'vaccines', 'pointing', 'article', 'journalistic', 'malfeasance', 'socially', 'irresponsible')",1.0,1.0,positive
8221,"('amp', 'safe', 'advertised', 'government', 'running', 'vaccine', 'injury', 'compensation', 'fund')",-1.0,0.6666666666666666,negative
8890,"('kids', 'autism', 'vaccinated', 'upper', 'cervical', 'spine', 'subluxation', 'theres', 'real', 'info')",-1.0,1.0,negative
5490,"('penn', 'amp', 'tellers', 'graphic', 'illustration', 'safety', 'beware', 'graphic', 'language')",1.0,1.0,positive
520,"('sa', 'health', 'agency', 'disagrees', 'w', 'da', 'nico', 'lahood', 'says', 'vaccines', 'dont', 'cause', 'autism', 'via', 'mysa')",1.0,0.6666666666666666,positive
2226,"('thank', 'maryland', 'horrible', 'job', 'measles', 'inch', 'snow', 'ive', 'sitting', 'traffic')",0.0,1.0,neutral
6664,"('fabricating', 'story', 'mt', 'obama', 'make', 'vaccines', 'mandatory', 'children', 'believes')",1.0,0.6666666666666666,positive
5970,"('kids', 'got', 'sent', 'home', 'school', 'gilbert', 'one', 'little', 'bastard', 'mumps', 'vaccinate', 'damn', 'kids')",1.0,1.0,positive
5422,"('people', 'complain', 'live', 'longer', 'complaining', 'releases', 'tension', 'increases', 'immunity', 'boosting', 'health')",0.0,1.0,neutral
4999,"('states', 'now', 'impacted', 'nasty', 'flu', 'outbreakincluding', 'ks', 'amp', 'mo', 'free', 'flu', 'vaccine', 'kids', 'today', 'kcmo', 'health', 'dept', 'troost')",1.0,0.6666666666666666,positive
1315,"('children', 'vaccine', 'older', 'damian')",1.0,1.0,positive
9492,"('read', 'lines', 'madhatterdc')",0.0,1.0,neutral
7732,"('poison', 'ivy', 'vaccine', 'developed', 'line', 'clinic', 'filled', 'discgolfers')",0.0,1.0,neutral
7101,"('amnews', 'flu', 'vax', 'safe', 'effective', 'pregnant', 'women', 'influenza', 'vaccination', 'immunogenic', 'pregnant', 'women')",1.0,1.0,positive
4806,"('breaking', 'measles', 'confirmed', 'children', 'palatine', 'others', 'awaiting', 'test', 'results', 'fam')",1.0,0.6666666666666666,positive
3754,"('health', 'officials', 'investigating', 'suspected', 'measles', 'case', 'jersey', 'city')",0.0,1.0,neutral
8426,"('beg', 'immunize', 'children')",1.0,0.6666666666666666,positive
7062,"('mmr', 'brown', 'ale', 'one', 'tasty', 'beverage', 'tap', 'soon')",0.0,1.0,neutral
8162,"('hb', 'new', 'torts', 'providing', 'immunity', 'certain', 'persons', 'producing', 'riskassessment', 'reports', 'schools', 'effect')",0.0,1.0,neutral
8407,"('juss', 'got', 'vaccines', 'must', 'b', 'cranky', 'hours', 'n', 'ill', 'b', 'baby')",1.0,0.6666666666666666,positive
2677,"('baby', 'elvisenglishbulldog', 'vet', 'getting', 'rabies', 'vaccination', 'strathamnewfields')",1.0,1.0,positive
2853,"('see', 'dota', 'everyone', 'knows', 'suck', 'higher', 'mmr', 'sucks', 'little', 'less')",0.0,1.0,neutral
188,"('pissed', 'blood', 'test', 'see', 'measles', 'vaccine', 'still', 'good', 'idiot', 'parents', 'dont', 'vaccinate', 'punished')",1.0,1.0,positive
4904,"('amnews', 'child', 'immunization', 'clinic', 'tuesday', 'windham', 'childhood', 'immunization', 'clinic', 'free', 'hiv', 'testing')",1.0,0.6666666666666666,positive
4097,"('right', 'forcing', 'vaccination', 'nonallergic', 'kids', 'protects', 'ones', 'cant', 'take', 'vaccine', 'eradicating', 'disease')",1.0,0.6666666666666666,positive
5148,"('colorados', 'new', 'immunization', 'rules', 'politics', 'trump', 'health', 'colorado', 'made', 'little', 'harder', 'non')",1.0,0.6666666666666666,positive
6239,"('peoplee', 'dont', 'hav', 'th', 'right', 'put', 'othr', 'children', 'risk', 'ban', 'pocket', 'knives', 'ban', 'unvaxed', 'kids')",1.0,1.0,positive
3814,"('vaccinate', 'notits', 'still', 'choice')",0.0,0.6666666666666666,neutral
3134,"('feds', 'immigrant', 'kids', 'given', 'adult', 'dose', 'hepatitis', 'vaccine')",0.0,1.0,neutral
2330,"('health', 'alert', 'nine', 'contract', 'measles', 'visit', 'disney', 'parks', 'nine', 'people', 'including', 'least', 'one', 'san')",0.0,0.6666666666666666,neutral
5245,"('hey', 'tim', 'first', 'baby', 'born', 'tucsonaz', 'pediatrician', 'said', 'treat', 'us', 'werent', 'immunizing', 'hired')",1.0,0.6666666666666666,positive
6993,"('jim', 'worthy', 'opponent', 'dwight', 'correct', 'unless', 'happens', 'measles', 'present')",0.0,0.6666666666666666,neutral
3567,"('fri', 'noon', 'meet', 'golden', 'gate', 'bridge', 'save', 'babies', 'amp', 'stop', 'vaccinations', 'sb', 'wear', 'yellow', 'friday', 'noon')",-1.0,0.6666666666666666,negative
9918,"('measleshit', 'santa', 'monica', 'day', 'care', 'reopens')",0.0,1.0,neutral
3521,"('disease', 'mortality', 'rate', 'treatments', 'vaccine', 'isnt', 'us', 'yetuntil', 'now', 'destroying', 'africa')",-1.0,0.3333333333333333,negative
2349,"('happy', 'birthday', 'marissa', 'got', 'measles', 'anaheim', 'ca', 'w')",0.0,0.6666666666666666,neutral
4633,"('pediatrician', 'vaccines', 'kids', 'somehow', 'still', 'job')",1.0,1.0,positive
2535,"('kids', 'literally', 'unable', 'vaccinated', 'vaccinating', 'many', 'kids', 'protect', 'cant')",1.0,1.0,positive
5462,"('kat', 'kidding', 'perry', 'lacks', 'credibility', 'vaccine', 'issue')",0.0,0.6666666666666666,neutral
8988,"('blame', 'amish', 'measles')",0.0,0.6666666666666666,neutral
5649,"('mmr', 'went')",0.0,1.0,neutral
5356,"('dont', 'forget', 'update', 'cards', 'babies', 'mine', 'go', 'back', 'school', 'next')",1.0,0.6666666666666666,positive
4336,"('one', 'exploring', 'invasion', 'illegal', 'kids', 'past', 'summer', 'rise', 'measles')",0.0,0.6666666666666666,neutral
1550,"('inject', 'face', 'botulism', 'refuse', 'vaccinate', 'kids', 'seriously', 'america', 'people')",1.0,0.6666666666666666,positive
9928,"('parents', 'dont', 'idiots', 'measles', 'outbreak', 'prompts', 'health', 'officials', 'take', 'action', 'schools')",1.0,1.0,positive
7871,"('rt', 'health', 'officials', 'warn', 'possible', 'measles', 'exposure', 'tennis', 'clubs', 'kirkland', 'bellevue')",0.0,1.0,neutral
897,"('guys', 'dont', 'vaccinate', 'kids', 'theyll', 'drop', 'flies')",1.0,1.0,positive
2896,"('think', 'absolutely', 'absurd', 'people', 'wont', 'vaccinate', 'kids')",1.0,1.0,positive
3189,"('getting', 'japanese', 'encephalitis', 'vaccine', 'passport', 'health')",1.0,1.0,positive
1812,"('common', 'measles', 'questions', 'answered')",0.0,1.0,neutral
3969,"('dont', 'vaccinate', 'child', 'right', 'decide', 'eliminated', 'diseases', 'come', 'roaring', 'back')",0.0,0.6666666666666666,neutral
7245,"('vaccinate', 'children', 'people', 'dead', 'diseases', 'rise', 'fauxscientific', 'beliefs')",1.0,1.0,positive
7582,"('enemies', 'science', 'measles', 'outbreak', 'brooklyn', 'thx', 'antiimmunization', 'parents', 'kid', 'measles', 'will', 'kill')",1.0,1.0,positive
6913,"('thanks', 'measles', 'dumb', 'cunt', 'fake', 'tits', 'dont', 'make', 'doctor', 'least', 'dead', 'children', 'wont', 'autism')",1.0,0.6666666666666666,positive
2128,"('live', 'right', 'now', 'marjais', 'tuesday', 'xmas', 'special', 'celebrating', 'neshaintbeat', 'birthday')",0.0,1.0,neutral
672,"('parent', 'unvaccinated', 'child', 'exposed', 'atrisk', 'kids', 'measles', 'via')",1.0,0.6666666666666666,positive
5488,"('potomac', 'horse', 'fever', 'vaccine', 'isnt', 'protective', 'decrease', 'severity', 'duration', 'disease')",1.0,1.0,positive
4877,"('go', 'bill', 'west', 'deptford')",0.0,1.0,neutral
9208,"('nooo', 'sucks', 'avg', 'people', 'complain', 'live', 'longerreleasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0,neutral
935,"('always', 'make', 'sure', 'listen', 'mmr', 'guy', 'fckin', 'hysterical', 'wasnt', 'todd', 'glass', 'style', 'shameless', 'plug')",0.0,1.0,neutral
4693,"('parents', 'exempt', 'immunizations', 'required', 'school', 'parents', 'notified', 'risk')",1.0,0.6666666666666666,positive
9354,"('disproven', 'decades', 'ago', 'vaccines', 'cause', 'autismlike', 'tf', 'kid', 'sudden', 'autism')",1.0,1.0,positive
2165,"('monthold', 'infant', 'tennessee', 'passed', 'away', 'given', 'vaccines', 'say', 'coincidence')",-1.0,1.0,negative
8591,"('pharmaceutical', 'companies', 'want', 'money', 'nigeria', 'done', 'said', 'vaccine', 'red', 'cross', 'got', 'disease', 'wake', 'fam')",-1.0,1.0,negative
1108,"('check', 'episode', 'fda', 'never', 'tested', 'mercury', 'vaccines', 'responsible', 'wow')",0.0,1.0,neutral
8275,"('flu', 'vaccinated', 'baptist', 'express', 'care', 'clinic', 'walmart')",1.0,0.6666666666666666,positive
3261,"('welcome', 'ca', 'abortion', 'decline', 'vaccine', 'school')",-1.0,1.0,negative
6985,"('great', 'study', 'measles', 'vaccine', 'say', 'antivaxxers', 'now')",1.0,1.0,positive
9752,"('vaccinate', 'kids', 'dammit', 'californias', 'measles', 'cases', 'year', 'intentionally', 'unvaccinated')",1.0,0.6666666666666666,positive
4431,"('sis', 'went', 'find', 'follow', 'measles', 'shot')",0.0,0.6666666666666666,neutral
6242,"('whats', 'life', 'without', 'risks')",0.0,1.0,neutral
2003,"('rather', 'kid', 'dead', 'smallpox', 'healthy', 'autistic', 'child', 'kidding', 'vaccines', 'dont', 'cause', 'autism', 'win', 'win')",1.0,1.0,positive
3943,"('calif', 'measles', 'cases', 'linked', 'disney', 'number', 'measles', 'cases', 'california', 'continues', 'escalate')",0.0,1.0,neutral
15,"('sb', 'enroll', 'meningococcal', 'diseasepupils', 'immunized', 'recommended', 'age')",0.0,0.6666666666666666,neutral
1104,"('mmr', 'movement')",1.0,0.6666666666666666,positive
664,"('babys', 'doctor', 'appointment', 'tomorrow', 'gonna', 'month', 'vaccine')",1.0,1.0,positive
5064,"('bart', 'riders', 'might', 'exposed', 'measles', 'joe', 'fitzgerald', 'rodriguez', 'bart', 'riders', 'may', 'exposed')",0.0,1.0,neutral
8083,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'healthuser')",0.0,1.0,neutral
3449,"('drunk', 'thanks')",0.0,1.0,neutral
6365,"('omaha', 'jackrabbit', 'schlenker', 'farm')",0.0,1.0,neutral
3848,"('vaccines', 'safe', 'agree', 'never', 'given', 'godlike', 'powers', 'wield')",1.0,0.6666666666666666,positive
1755,"('imagine', 'facebook', 'included', 'vaccination', 'history', 'profile', 'page', 'violation', 'privacy', 'important', 'social', 'safety', 'information')",-1.0,0.3333333333333333,negative
5268,"('yo', 'gets', 'booster', 'trip', 'hes', 'thrilled', 'shot')",1.0,1.0,positive
5330,"('measles', 'cases', 'marin', 'co', 'health', 'dept', 'two', 'cases', 'measles', 'confirmed', 'marin', 'county', 'health')",0.0,1.0,neutral
359,"('timely', 'ny', 'health', 'dept', 'measles', 'patient', 'boarded', 'amtrak', 'train', 'penn', 'station')",0.0,0.6666666666666666,neutral
4013,"('vaccines', 'india', 'department', 'public', 'health')",1.0,0.6666666666666666,positive
7931,"('meet', 'us', 'marjais', 'mmr', 'christmas', 'eve', 'tuesday', 'special', 'hosted', 'kamillion_mmr')",0.0,1.0,neutral
1147,"('meningitis', 'times', 'think', 'shingles', 'brain', 'big', 'advocate', 'vaccine')",1.0,1.0,positive
2873,"('dannythomas', 'show', 'current', 'annette', 'funicello', 'cant', 'go', 'school', 'dance', 'bc', 'measles', 'bampw')",0.0,1.0,neutral
2201,"('start', 'school', 'days', 'dont', 'uniform', 'books', 'immunization', 'record', 'physical')",0.0,0.6666666666666666,neutral
5830,"('child', 'w', 'severe', 'autism', 'vaccines', 'didnt', 'even', 'id', 'take', 'losing', 'child', 'measles')",1.0,1.0,positive
1321,"('pic', 'thatll', 'impress', 'kids', 'advocate')",1.0,1.0,positive
2,"('vaccines', 'vaccinate', 'child')",-1.0,1.0,negative
5158,"('regret', 'kids', 'vaccinated', 'seeing', 'everyone')",0.0,0.6666666666666666,neutral
5596,"('unless', 'u', 'leave', 'us', 'youll', 'need', 'smallpox', 'vaccine', 'eliminated', 'disease', 'think', 'totaleliminationof', 'disease')",1.0,0.6666666666666666,positive
2302,"('apparently', 'student', 'moorpark', 'college', 'dx', 'measles', 'professor', 'walked', 'worried', 'might', 'exposed')",0.0,1.0,neutral
9142,"('immunizations', 'sebastian', 'county', 'health', 'department')",1.0,0.6666666666666666,positive
4387,"('california', 'legislature', 'passes', 'strict', 'school', 'vaccine', 'bill', 'california', 'lawmakers', 'monday', 'sent', 'governor')",0.0,0.6666666666666666,neutral
8712,"('might', 'new', 'baby', 'boy', 'entering', 'world', 'today', 'im', 'happy', 'confirmed', 'whooping', 'cough', 'vaccine')",1.0,1.0,positive
8947,"('love', 'movement')",0.0,0.6666666666666666,neutral
8039,"('people', 'think', 'juice', 'cleanse', 'will', 'keep', 'healthy', 'probably', 'people', 'think', 'vaccinations', 'cause', 'autism')",1.0,1.0,positive
481,"('free', 'backtoschool', 'immunizations', 'irving', 'dallas')",1.0,0.6666666666666666,positive
7915,"('facts', 'people', 'need', 'stop', 'denying', 'science', 'vaccinate', 'stop', 'endangering', 'children', 'stupidity')",1.0,0.6666666666666666,positive
3414,"('measles', 'outbreaks', 'make', 'upset', 'bad', 'cant', 'deliver', 'common', 'sense', 'drone')",1.0,0.6666666666666666,positive
2835,"('mean', 'dont', 'vaccinate', 'kids', 'stay', 'away')",1.0,1.0,positive
6610,"('ashamed', 'oregon', 'mt', 'many', 'people', 'arent', 'vaccinating', 'kids', 'state')",1.0,1.0,positive
3104,"('splashing', 'fun', 'fathers', 'day', 'note', 'dad', 'harmed', 'splash', 'war')",0.0,1.0,neutral
5469,"('joe', 'went', 'chain', 'gang', 'two', 'lil', 'measles', 'months', 'come', 'back', 'thinking', 'thing', 'means', 'think')",0.0,0.6666666666666666,neutral
